Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
2868,2869,Synset('nook_and_cranny.n.01'),8,he explored every nook and cranny of science,Synset('detail.n.01'),7,several of the details are similar,0
2869,2870,Synset('emphasis.n.01'),8,the red light gave the central figure increased emphasis,Synset('stress.n.03'),9,the stress was more on accuracy than on speed,1
2870,2871,Synset('narrow_margin.n.01'),8,the president was not humbled by his narrow margin of victory,Synset('margin.n.02'),7,the margin of victory,0
2871,2872,Synset('place.n.10'),7,he overstepped his place,Synset('niche.n.01'),8,he found his niche in the academic world,1
2872,2873,Synset('shade.n.02'),7,after several trials he mixed the shade of pink that she wanted,Synset('mellowness.n.04'),8,a mellowness of light and shade not attainable in marble,1
2875,2876,Synset('consolation.n.01'),8,second place was no consolation to him,Synset('cold_comfort.n.01'),9,he told me that time heals all wounds but that was cold comfort to me,1
2876,2877,Synset('duct_tape.n.01'),9,duct tape holds the world together,Synset('tape.n.01'),7,he used a piece of tape for a belt,0
2877,2878,Synset('tension.n.04'),9,the direction of maximum tension moves asymptotically toward the direction of the shear,Synset('stress.n.05'),8,the intensity of stress is expressed in units of force divided by units of area,0
2878,2879,Synset('mind_game.n.02'),9,football players try to play mind games with the opposition,Synset('manipulation.n.01'),8,his manipulation of his friends was scandalous,0
2879,2880,Synset('solar_gravity.n.01'),10,solar gravity creates extreme pressures and temperatures,Synset('gravity.n.01'),9,the more remote the body the less the gravity,0
2880,2881,Synset('accuracy.n.01'),5,he was beginning to doubt the accuracy of his compass,Synset('trueness.n.03'),7,I marveled at the trueness of his aim,1
2881,2882,Synset('unit.n.04'),9,an idea is not a unit that can be moved from one brain to another,Synset('one.n.02'),10,he is the best one,1
2882,2883,Synset('canon.n.01'),7,the neoclassical canon,Synset('direction.n.06'),5,he gave directions faster than she could follow them,0
2883,2884,Synset('material.n.02'),6,the archives provided rich material for a definitive biography,Synset('rehash.n.01'),7,merely a dull rehash of his first novel,1
2884,2885,Synset('personality_inventory.n.01'),11,"a personality inventory is a direct test of personality, as contrasted with a projective test",Synset('test.n.02'),9,the test was standardized on a large sample of students,0
2885,2886,Synset('eligibility.n.01'),8,eligibility of a candidate for office,Synset('fitness.n.01'),6,they had to prove their fitness for the position,0
2888,2889,Synset('dibs.n.01'),9,I have dibs on that last slice of pizza,Synset('claim.n.01'),8,his claim asked for damages,0
2889,2890,Synset('implantation.n.03'),10,the implantation of radioactive pellets in the prostate gland,Synset('operation.n.06'),9,they will schedule the operation as soon as an operating room is available,0
2890,2891,Synset('claim.n.01'),8,his claim asked for damages,Synset('pretension.n.02'),9,his pretension to the crown,1
2892,2893,Synset('hit.n.03'),10,that song was his first hit and marked the beginning of his career,Synset('sleeper.n.09'),11,that movie was the sleeper of the summer,1
2893,2894,Synset('genetic_screening.n.01'),12,genetic screening of infants for phenylketonuria,Synset('testing.n.02'),10,there are laboratories for commercial testing,0
2895,2896,Synset('monopoly.n.01'),8,a monopoly on silver,Synset('corner.n.07'),9,a corner on the silver market,1
2896,2897,Synset('entrance.n.03'),8,she made a grand entrance,Synset('irruption.n.01'),9,the recent irruption of bad manners,1
2897,2898,Synset('sufficiency.n.03'),5,he questioned the sufficiency of human intelligence,Synset('ampleness.n.01'),6,the ampleness of her servings more than satisfied his hunger,1
2898,2899,Synset('inclination.n.05'),7,her inclination is for classical music,Synset('leaning.n.01'),8,he felt leanings toward frivolity,1
2899,2900,Synset('articulation.n.03'),8,the articulation of my feelings,Synset('expression.n.03'),7,expressions of good will,0
2900,2901,Synset('hybrid.n.02'),10,the vice-presidency is a hybrid of administrative and legislative offices,Synset('complex.n.01'),9,"the complex of shopping malls, houses, and roads created a new town",0
2901,2902,Synset('predetermination.n.02'),10,he entered the argument with a predetermination to prove me wrong,Synset('judgment.n.01'),8,he was reluctant to make his judgment known,0
2903,2904,Synset('stress.n.03'),9,the stress was more on accuracy than on speed,Synset('emphasis.n.01'),8,the red light gave the central figure increased emphasis,0
2904,2905,Synset('hunter.n.02'),9,a treasure hunter,Synset('forager.n.01'),10,in Japan a fungus forager can earn a good living,1
2905,2906,Synset('thinness.n.05'),6,he disliked the thinness of the soup,Synset('fluidity.n.01'),7,adding lead makes the alloy easier to cast because the melting point is reduced and the fluidity is increased,1
2906,2907,Synset('nowhere.n.01'),8,he came out of nowhere,Synset('obscurity.n.02'),7,he worked in obscurity for many years,0
2907,2908,Synset('dog.n.03'),10,you lucky dog,Synset('chap.n.01'),9,that chap is your host,0
2908,2909,Synset('grave.n.01'),7,he went to his grave without forgiving me,Synset('end.n.02'),5,the end of the year,0
2910,2911,Synset('impulse.n.05'),8,the impulse knocked him over,Synset('drive.n.01'),7,after reaching the desired velocity the drive is cut off,0
2911,2912,Synset('running.n.04'),10,he has responsibility for the running of two companies at the same time,Synset('administrivia.n.01'),11,he sets policy and leaves all the administrivia to his assistant,1
2912,2913,Synset('cash.n.01'),8,there is a desperate shortage of hard cash,Synset('ready_cash.n.01'),9,his wife was always a good source of ready cash,1
2913,2914,Synset('corruption.n.06'),8,he was held on charges of corruption and racketeering,Synset('inducement.n.02'),7,inducement of sleep,0
2914,2915,Synset('present.n.01'),5,that is enough for the present,Synset('now.n.01'),6,Now is a good time to do it,1
2915,2916,Synset('dead_person.n.01'),8,I wonder what the dead person would have done,Synset('infernal.n.01'),9,his roar made the infernals quake,1
2916,2917,Synset('precipitation.n.05'),8,he is responsible for the precipitation of his own demise,Synset('acceleration.n.01'),7,modern science caused an acceleration of cultural change,0
2917,2918,Synset('elevation.n.05'),8,there was snow at the higher elevations,Synset('grade.n.07'),9,the base of the tower was below grade,1
2918,2919,Synset('niche.n.01'),8,he found his niche in the academic world,Synset('place.n.10'),7,he overstepped his place,0
2919,2920,Synset('track_record.n.01'),10,the track record for the mile and a half at Belmont is 2 minutes 24 seconds held by Secretariat since 1973,Synset('record.n.06'),9,he tied the Olympic record,0
2920,2921,Synset('revision.n.01'),10,it would require a drastic revision of his opinion,Synset('qualification.n.02'),11,his new position involves a qualification of his party's platform,1
2921,2922,Synset('slug.n.05'),10,he took a slug of hard liquor,Synset('beverage.n.01'),8,may I take your beverage order?,0
2922,2923,Synset('scalp.n.01'),10,they wanted to take his scalp as a trophy,Synset('skin.n.01'),9,your skin is the largest organ of your body,0
2923,2924,Synset('guise.n.01'),7,under the guise of friendship he betrayed them,Synset('semblance.n.01'),6,he hoped his claims would have a semblance of authenticity,0
2924,2925,Synset('puffing.n.01'),8,they smoked up the room with their ceaseless puffing,Synset('smoke.n.07'),7,he went outside for a smoke,0
2925,2926,Synset('complexity.n.01'),5,he enjoyed the complexity of modern computers,Synset('trickiness.n.02'),6,these puzzles are famous for their trickiness,1
2926,2927,Synset('depth.n.01'),7,the depth of the water,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,1
2928,2929,Synset('corollary.n.01'),9,blind jealousy is a frequent corollary of passionate love,Synset('result.n.03'),7,he listened for the results on the radio,0
2929,2930,Synset('coast.n.02'),6,when it snowed they made a coast on the golf course,Synset('slope.n.01'),5,he climbed the steep slope,0
2930,2931,Synset('big_stick.n.01'),7,speak softly but carry a big stick,Synset('display.n.01'),6,made a display of strength,0
2931,2932,Synset('axial_rotation.n.01'),9,wheels in axial rotation,Synset('wallow.n.02'),10,a good wallow in the water,1
2932,2933,Synset('tessellation.n.01'),9,a tessellation of hexagons,Synset('juxtaposition.n.01'),8,it is the result of the juxtaposition of contrasting colors,0
2934,2935,Synset('credit.n.08'),12,the credits were given at the end of the film,Synset('title.n.03'),11,the novel had chapter titles,0
2935,2936,Synset('wretchedness.n.03'),8,he has compiled a record second to none in its wretchedness,Synset('quality.n.02'),6,the quality of students has risen,0
2936,2937,Synset('capability.n.01'),6,he worked to the limits of his capability,Synset('defensibility.n.01'),7,they built their castles with an eye to their defensibility,1
2937,2938,Synset('authority.n.01'),7,he has the authority to issue warrants,Synset('power.n.01'),5,the deterrent power of nuclear weapons,0
2940,2941,Synset('annuity.n.01'),10,his retirement fund was set up to be paid as an annuity,Synset('annuity_in_advance.n.01'),11,rent payable in advance constitutes an annuity in advance for the landlord,1
2941,2942,Synset('drain.n.04'),11,a drain on resources,Synset('drawing.n.05'),12,the drawing of water from the well,1
2942,2943,Synset('magnitude.n.03'),8,a problem of the first magnitude,Synset('largeness.n.02'),9,the might have repercussions of unimaginable largeness,1
2945,2946,Synset('coverage.n.02'),7,the dictionary's coverage of standard English is excellent,Synset('extent.n.02'),6,the vast extent of the desert,0
2946,2947,Synset('door.n.03'),11,we closed the door to Haitian immigrants,Synset('open_door.n.02'),12,he maintained an open door for all employees,1
2947,2948,Synset('command.n.04'),8,the materials at the command of the potters grew,Synset('convenience.n.02'),6,they offered the convenience of an installment plan,0
2949,2950,Synset('inventory.n.05'),9,an inventory may be necessary to see if anything is missing,Synset('stocktake.n.01'),10,the auditor did not attend the stocktake or check the valuations,1
2950,2951,Synset('arch.n.03'),9,they built a triumphal arch to memorialize their victory,Synset('entrance.n.01'),8,they waited at the entrance to the garden,0
2951,2952,Synset('trouble.n.04'),10,I went to a lot of trouble,Synset('tsuris.n.01'),11,the frustrating tsuris he subjected himself to,1
2952,2953,Synset('deification.n.02'),10,the capitalists' deification of capital,Synset('embodiment.n.01'),9,the embodiment of hope,0
2953,2954,Synset('alert.n.01'),6,bombers were put on alert during the crisis,Synset('air_alert.n.02'),7,aircraft in the Mideast are on air alert,1
2954,2955,Synset('superficiality.n.02'),9,he ignored the wound because of its superficiality,Synset('shallowness.n.02'),8,take into account the shallowness at that end of the pool before you dive,0
2955,2956,Synset('reincarnation.n.01'),10,his reincarnation as a lion,Synset('personification.n.01'),8,she is the personification of optimism,0
2957,2958,Synset('chafe.n.01'),10,he had a nasty chafe on his knee,Synset('tenderness.n.02'),9,the best results are generally obtained by inserting the needle into the point of maximum tenderness,0
2958,2959,Synset('side.n.06'),11,he was on the heavy side,Synset('hand.n.07'),12,"on the one hand..., but on the other hand...",1
2959,2960,Synset('succession.n.02'),7,a succession of stalls offering soft drinks,Synset('series.n.01'),6,they were investigating a series of bank robberies,0
2960,2961,Synset('footing.n.02'),5,they were on a friendly footing,Synset('foundation.n.01'),4,there is little foundation for his objections,0
2963,2964,Synset('factor.n.01'),9,a number of factors determined the outcome,Synset('cause.n.01'),8,they are trying to determine the cause of the crash,0
2966,2967,Synset('tension.n.01'),9,he suffered from fatigue and emotional tension,Synset('strain.n.04'),8,his responsibilities were a constant strain,0
2968,2969,Synset('sensation.n.04'),10,the news caused a sensation,Synset('excitement.n.02'),9,his face was flushed with excitement and his hands trembled,0
2969,2970,Synset('rotation.n.03'),8,the plane made three rotations before it crashed,Synset('axial_rotation.n.01'),9,wheels in axial rotation,1
2970,2971,Synset('care.n.05'),8,he is in the care of a bodyguard,Synset('providence.n.02'),9,divine providence,1
2971,2972,Synset('pleasure.n.01'),6,he was tingling with pleasure,Synset('silver_lining.n.01'),9,every cloud has a silver lining,1
2972,2973,Synset('policy.n.02'),10,they debated the policy or impolicy of the proposed legislation,Synset('party_line.n.01'),11,He won in a vote along party lines,1
2973,2974,Synset('daze.n.01'),8,his mother's death left him in a daze,Synset('astonishment.n.01'),6,he looked at me in astonishment,0
2974,2975,Synset('world_series.n.01'),8,we watched the World Series on TV,Synset('series.n.04'),7,the visiting team swept the series,0
2975,2976,Synset('breadth.n.01'),7,a teacher must have a breadth of knowledge of the subject,Synset('capaciousness.n.01'),8,the very capaciousness of the idea meant that agreement on fundamentals was unnecessary,1
2977,2978,Synset('extortion.n.02'),9,the extortion by dishonest officials of fees for performing their sworn duty,Synset('exaction.n.01'),8,exaction of tribute,0
2979,2980,Synset('variation.n.05'),7,he patented a variation on the sandal,Synset('bastard.n.03'),8,the architecture was a kind of bastard suggesting Gothic but not true Gothic,1
2982,2983,Synset('tessellation.n.01'),9,a tessellation of hexagons,Synset('juxtaposition.n.01'),8,it is the result of the juxtaposition of contrasting colors,0
2983,2984,Synset('union.n.09'),6,lightning produced an unusual union of the metals,Synset('mix.n.02'),8,a gradual mixture of cultures,1
2984,2985,Synset('brush.n.09'),9,I had a brush with danger on my way to work,Synset('contact.n.01'),8,they kept in daily contact,0
2985,2986,Synset('setting.n.02'),7,you can't do that in a university setting,Synset('canvas.n.03'),8,the crowded canvas of history,1
2986,2987,Synset('antagonist.n.02'),10,when bending the elbow the triceps are the antagonist,Synset('antagonistic_muscle.n.01'),9,the biceps and triceps are antagonistic muscles,0
2988,2989,Synset('mainstream.n.01'),8,his thinking was in the American mainstream,Synset('thought.n.03'),7,19th century thought,0
2989,2990,Synset('relatedness.n.01'),5,the relatedness of all living things,Synset('bearing.n.01'),6,those issues have no bearing on our situation,1
2990,2991,Synset('house.n.01'),9,he has a house on Cape Cod,Synset('residence.n.02'),10,he refused to live in the governor's residence,1
2992,2993,Synset('modernity.n.01'),10,a shopping mall would instill a spirit of modernity into this village,Synset('presentness.n.01'),8,a study of the pastness of the present and...of the presentness of the past,0
2993,2994,Synset('toe_box.n.01'),13,the toe box may be rounded or pointed,Synset('upper.n.02'),12,Uppers come in many styles,0
2994,2995,Synset('socialization.n.03'),8,the socialization of children to the norms of their culture,Synset('cultivation.n.01'),9,her cultivation was remarkable,1
2995,2996,Synset('beachhead.n.01'),9,the Germans were desperately trying to contain the Anzio beachhead,Synset('bridgehead.n.01'),8,an attempt to secure a bridgehead behind enemy lines,0
2997,2998,Synset('diversion.n.02'),11,a diversion from the main highway,Synset('turn.n.02'),10,he took a turn to the right,0
2998,2999,Synset('currency.n.02'),7,the currency of ideas,Synset('prevalence.n.01'),6,he was surprised by the prevalence of optimism about the future,0
3000,3001,Synset('reliance.n.01'),9,he wrote the paper with considerable reliance on the work of other scientists,Synset('certainty.n.01'),8,his certainty reassured the others,0
3002,3003,Synset('shaking.n.02'),6,the shaking of his fingers as he lit his pipe,Synset('motion.n.04'),5,they were in a state of steady motion,0
3003,3004,Synset('reluctance.n.02'),8,a reluctance to commit himself,Synset('unwillingness.n.01'),7,his unwillingness to cooperate vetoed every proposal I made,0
3004,3005,Synset('spokesperson.n.01'),9,the meeting was attended by spokespersons for all the major organs of government,Synset('ambassador.n.02'),10,an ambassador of good will,1
3005,3006,Synset('running.n.04'),10,he has responsibility for the running of two companies at the same time,Synset('administrivia.n.01'),11,he sets policy and leaves all the administrivia to his assistant,1
3007,3008,Synset('smoke.n.07'),7,he went outside for a smoke,Synset('puffing.n.01'),8,they smoked up the room with their ceaseless puffing,1
3008,3009,Synset('degree.n.02'),5,a remarkable degree of frankness,Synset('ultimacy.n.01'),6,the ultimacy of these social values,1
3014,3015,Synset('caveat.n.02'),8,a caveat filed against the probate of a will,Synset('announcement.n.02'),6,the announcement appeared in the local newspaper,0
3015,3016,Synset('school.n.03'),9,what will you do when you finish school?,Synset('education.n.03'),8,education is a preparation for life,0
3016,3017,Synset('thaw.n.03'),10,the thaw between the United States and Russia has led to increased cooperation in world affairs,Synset('relaxation.n.04'),9,the relaxation of requirements,0
3017,3018,Synset('department.n.03'),12,baking is not my department,Synset('sector.n.03'),11,he was helpless in an important sector of his life,0
3018,3019,Synset('rainbow.n.02'),9,chasing rainbows,Synset('promise.n.02'),8,there is little or no promise that he will recover,0
3019,3020,Synset('feeling.n.06'),8,he had a great feeling for music,Synset('sprachgefuhl.n.01'),9,Dubyuh has no sprachgefuhl,1
3020,3021,Synset('bill.n.01'),8,they held a public hearing on the bill,Synset('bill_of_attainder.n.01'),9,bills of attainder are prohibited by the Constitution of the United States,1
3021,3022,Synset('moonlight.n.01'),12,moonlight is the smuggler's enemy,Synset('light.n.01'),11,the light was filtered through a soft glass window,0
3022,3023,Synset('common_sense.n.01'),9,Common sense is not so common,Synset('nous.n.01'),10,she has great social nous,1
3023,3024,Synset('outage.n.02'),8,there will be a network outage from 8 to 10 a.m.,Synset('failure.n.02'),6,the surprise party was a complete failure,0
3024,3025,Synset('rededication.n.01'),9,the rededication of the Temple of Jerusalem,Synset('affair.n.03'),6,the party was quite an affair,0
3026,3027,Synset('origin.n.05'),6,the rumor had its origin in idle gossip,Synset('source.n.07'),5,a heat source,0
3028,3029,Synset('fitness.n.01'),6,they had to prove their fitness for the position,Synset('eligibility.n.01'),8,eligibility of a candidate for office,1
3029,3030,Synset('quarter.n.14'),15,he surrendered but asked for quarter,Synset('allowance.n.06'),11,He objected to the allowance of smoking in the dining room,0
3030,3031,Synset('alert.n.01'),6,bombers were put on alert during the crisis,Synset('strip_alert.n.01'),7,the Air Force will keep fighters on strip alert at bases around the country,1
3031,3032,Synset('floodgate.n.01'),11,suspension of surveillance opened the floodgates to illegal immigrants,Synset('restraint.n.04'),10,legal restraints,0
3032,3033,Synset('license.n.03'),7,when liberty becomes license dictatorship is near,Synset('liberty.n.02'),6,liberty of opinion,0
3033,3034,Synset('coast.n.03'),10,the coast is clear,Synset('view.n.02'),9,the most desirable feature of the park are the beautiful views,0
3035,3036,Synset('ampleness.n.01'),6,the ampleness of her servings more than satisfied his hunger,Synset('sufficiency.n.03'),5,he questioned the sufficiency of human intelligence,0
3037,3038,Synset('nay.n.01'),9,the nays have it,Synset('negative.n.01'),8,he answered in the negative,0
3038,3039,Synset('stint.n.03'),10,her stint as a lifeguard exhausted her,Synset('job.n.02'),9,estimates of the city's loss on that job ranged as high as a million dollars,0
3039,3040,Synset('blessing.n.02'),8,enjoy the blessings of peace,Synset('mercy.n.04'),9,it was a mercy we got out alive,1
3040,3041,Synset('process.n.02'),5,the process of thinking,Synset('sense.n.01'),9,a sense of security,1
3041,3042,Synset('access.n.06'),10,he gained access to the building,Synset('back_door.n.01'),11,he got his job through the back door,1
3042,3043,Synset('good.n.03'),5,weigh the good against the bad,Synset('deservingness.n.01'),7,there were many children whose deservingness he recognized and rewarded,1
3043,3044,Synset('interface.n.03'),8,the interface between chemistry and biology,Synset('overlap.n.01'),7,there was no overlap between their proposals,0
3045,3046,Synset('round.n.04'),11,the doctor goes on his rounds first thing every morning,Synset('call.n.11'),10,the pastor's calls on his parishioners,0
3046,3047,Synset('hit.n.03'),10,that song was his first hit and marked the beginning of his career,Synset('sleeper.n.09'),11,that movie was the sleeper of the summer,1
3050,3051,Synset('misappropriation.n.02'),9,his explanation was a misappropriation of sociological theory,Synset('borrowing.n.01'),8,the borrowing of ancient motifs was very apparent,0
3051,3052,Synset('influence.n.01'),6,used her parents' influence to get the job,Synset('heartbeat.n.03'),8,New York is the commercial heartbeat of America,1
3052,3053,Synset('safety.n.01'),6,insure the safety of the children,Synset('protection.n.04'),8,they were huddled together for protection,1
3053,3054,Synset('reuptake.n.01'),6,psychopharmacologists discovered that amine reuptake is a process that inactivates monoamine neurotransmitters,Synset('uptake.n.02'),5,they developed paper napkins with a greater uptake of liquids,0
3054,3055,Synset('authority.n.01'),7,he has the authority to issue warrants,Synset('muscle.n.04'),8,the senators used their muscle to get the party leader to resign,1
3056,3057,Synset('thing.n.08'),2,I couldn't tell what the thing was,Synset('horror.n.02'),3,the painting that others found so beautiful was a horror to him,1
3057,3058,Synset('deficit.n.04'),6,last year there was a serious budgetary deficit,Synset('federal_deficit.n.01'),8,federal deficits can cause inflation,1
3059,3060,Synset('climax.n.01'),7,the climax of the artist's career,Synset('juncture.n.01'),6,at such junctures he always had an impulse to leave,0
3061,3062,Synset('habit.n.01'),7,it was their habit to dine at 7 every evening,Synset('practice.n.05'),5,it is not the local practice to wear shorts to dinner,0
3062,3063,Synset('call.n.11'),10,the pastor's calls on his parishioners,Synset('round.n.04'),11,the doctor goes on his rounds first thing every morning,1
3063,3064,Synset('catcher.n.02'),9,a catcher needs a lot of protective equipment,Synset('role.n.04'),7,what is your role on the team?,0
3064,3065,Synset('ghetto.n.02'),7,the relative security of the gay ghetto,Synset('life.n.01'),6,social life,0
3065,3066,Synset('latter.n.01'),8,Tom and Dick were both heroes but only the latter is remembered today,Synset('second.n.05'),7,he came in a close second,0
3066,3067,Synset('housecleaning.n.01'),11,more housecleaning is in store at other accounting firms,Synset('reform.n.01'),10,justice was for sale before the reform of the law courts,0
3067,3068,Synset('region.n.01'),5,the farming regions of France,Synset('beam-ends.n.01'),10,on her beam-ends,1
3068,3069,Synset('going-out-of-business_sale.n.01'),10,during the Great Depression going-out-of-business sales were very common,Synset('sale.n.03'),9,they held a sale to reduce their inventory,0
3069,3070,Synset('fine_structure.n.01'),8,the fine structure results from slightly different energy levels,Synset('line.n.02'),6,He drew a line on the chart,0
3070,3071,Synset('acreage.n.01'),8,he wanted some acreage to build on,Synset('area.n.06'),7,the area of a rectangle,0
3071,3072,Synset('smoke.n.07'),7,he went outside for a smoke,Synset('puffing.n.01'),8,they smoked up the room with their ceaseless puffing,1
3072,3073,Synset('restitution.n.03'),8,upon the restitution of the book to its rightful owner the child was given a tongue lashing,Synset('clawback.n.01'),9,the Treasury will find some clawback for the extra benefits members received,1
3073,3074,Synset('pivot.n.03'),10,the golfer went to the driving range to practice his pivot,Synset('rotation.n.01'),9,the rotation of the dancer kept time with the music,0
3074,3075,Synset('annihilation.n.02'),8,bomb tests resulted in the annihilation of the atoll,Synset('extinction.n.04'),9,they think a meteor cause the extinction of the dinosaurs,1
3075,3076,Synset('importance.n.01'),7,the importance of a well-balanced diet,Synset('consequence.n.03'),9,decisions of great consequence are made by the president himself,1
3076,3077,Synset('alternation.n.01'),10,a trill is a rapid alternation between the two notes,Synset('organization.n.06'),7,his organization of the work force was very efficient,0
3077,3078,Synset('shag.n.02'),7,the dog's woolly shag,Synset('tangle.n.01'),6,they carved their way through the tangle of vines,0
3081,3082,Synset('scene.n.01'),7,the police returned to the scene of the crime,Synset('darkness.n.02'),8,he moved off into the darkness,1
3083,3084,Synset('manipulation.n.01'),8,his manipulation of his friends was scandalous,Synset('mind_game.n.02'),9,football players try to play mind games with the opposition,1
3084,3085,Synset('upper.n.02'),12,Uppers come in many styles,Synset('toe_box.n.01'),13,the toe box may be rounded or pointed,1
3086,3087,Synset('mail.n.02'),7,the mail handles billions of items every day,Synset('snail_mail.n.01'),8,email is much faster than snail mail,1
3087,3088,Synset('embrace.n.03'),11,his willing embrace of new ideas,Synset('adoption.n.01'),10,its adoption by society,0
3088,3089,Synset('probity.n.01'),9,in a world where financial probity may not be widespread,Synset('integrity.n.02'),8,he expects to find in us the common honesty and integrity of men of business,0
3089,3090,Synset('solution.n.03'),8,the easy solution is to look it up in the handbook,Synset('silver_bullet.n.01'),9,no silver bullet can make the world safe from terrorism,1
3090,3091,Synset('disguise.n.01'),7,the theatrical notion of disguise is always associated with catastrophe in his stories,Synset('semblance.n.01'),6,he hoped his claims would have a semblance of authenticity,0
3091,3092,Synset('period.n.05'),6,death put a period to his endeavors,Synset('end.n.02'),5,the end of the year,0
3092,3093,Synset('drink.n.01'),7,I asked for a hot drink,Synset('draft.n.04'),8,they served beer on draft,1
3094,3095,Synset('silver_bullet.n.01'),9,no silver bullet can make the world safe from terrorism,Synset('solution.n.03'),8,the easy solution is to look it up in the handbook,0
3095,3096,Synset('deposit.n.06'),7,his deposit was refunded when he returned the car,Synset('security.n.05'),6,bankers are reluctant to lend without good security,0
3096,3097,Synset('setting.n.02'),7,you can't do that in a university setting,Synset('canvas.n.03'),8,the crowded canvas of history,1
3097,3098,Synset('situation.n.01'),5,the present international situation is dangerous,Synset('complication.n.02'),6,her coming was a serious complication,1
3099,3100,Synset('putout.n.01'),9,the first baseman made 15 putouts,Synset('out.n.01'),8,you only get 3 outs per inning,0
3101,3102,Synset('presence.n.02'),10,she blushed in his presence,Synset('vicinity.n.01'),8,the plane crashed in the vicinity of Asheville,0
3102,3103,Synset('splash.n.04'),10,her red hat gave her outfit a splash of color,Synset('spot.n.05'),9,a bald spot,0
3103,3104,Synset('form.n.01'),7,the inflected forms of a word can be represented by a stem and a list of inflections to be attached,Synset('apocope.n.01'),9,the British get `pud' from `pudding' by apocope,1
3104,3105,Synset('puff.n.07'),8,he took a puff on his pipe,Synset('toke.n.01'),9,the boys took a few tokes on a joint,1
3105,3106,Synset('topos.n.01'),8,James Joyce uses the topos of the Wandering Jew in his Ulysses,Synset('theme.n.02'),7,it was the usual `boy gets girl' theme,0
3106,3107,Synset('big_business.n.01'),7,big business is growing so powerful it is difficult to regulate it effectively,Synset('business.n.07'),6,Government and business could not agree,0
3107,3108,Synset('acquired_taste.n.01'),8,martinis are an acquired taste,Synset('preference.n.01'),7,my own preference is for good literature,0
3108,3109,Synset('minutia.n.01'),8,he had memorized the many minutiae of the legal code,Synset('detail.n.01'),7,several of the details are similar,0
3111,3112,Synset('reed.n.04'),11,the clarinetist fitted a new reed onto his mouthpiece,Synset('vibrator.n.01'),10,a reed is the vibrator that produces the sound,0
3112,3113,Synset('position.n.09'),8,what position does he play?,Synset('end.n.14'),10,no one wanted to play end,1
3113,3114,Synset('fact.n.01'),6,first you must collect all the facts of the case,Synset('nook_and_cranny.n.01'),8,he explored every nook and cranny of science,1
3114,3115,Synset('shtik.n.01'),6,give him a shtik cake,Synset('shtikl.n.01'),7,have a shtikl cake,1
3115,3116,Synset('time.n.04'),6,it is time to go,Synset('point.n.06'),4,at that point I had to leave,0
3116,3117,Synset('bone_of_contention.n.01'),6,"the real bone of contention, as you know, is money",Synset('subject.n.01'),5,he didn't want to discuss that subject,0
3118,3119,Synset('blind_date.n.02'),9,she never goes on blind dates,Synset('date.n.03'),8,she asked how to avoid kissing at the end of a date,0
3119,3120,Synset('blessing.n.01'),9,he gave the project his blessing,Synset('carrot.n.04'),11,carrot and stick,1
3120,3121,Synset('king.n.04'),8,the lion is the king of beasts,Synset('eminence.n.01'),7,a scholar of great eminence,0
3121,3122,Synset('slope.n.01'),5,he climbed the steep slope,Synset('bank.n.01'),6,they pulled the canoe up on the bank,1
3122,3123,Synset('award.n.01'),9,he criticized the awarding of compensation by the court,Synset('addiction.n.03'),10,under Roman law addiction was the justification for slavery,1
3123,3124,Synset('people.n.01'),4,old people,Synset('dead.n.01'),5,they buried the dead,1
3124,3125,Synset('breeze.n.01'),10,the breeze was cooled by the lake,Synset('breath.n.05'),11,there wasn't a breath of air in the room,1
3125,3126,Synset('bastion.n.01'),7,a bastion against corruption,Synset('defense.n.09'),6,he joined the defense against invasion,0
3126,3127,Synset('shtik.n.04'),13,how did you ever fall for a shtik like that?,Synset('trick.n.01'),12,he played a trick on me,0
3127,3128,Synset('inducement.n.02'),7,inducement of sleep,Synset('corruption.n.06'),8,he was held on charges of corruption and racketeering,1
3128,3129,Synset('bite.n.09'),11,the government's weekly bite from my paycheck,Synset('subtraction.n.02'),10,he complained about the subtraction of money from their paychecks,0
3130,3131,Synset('eve.n.02'),6,he always arrives on the eve of her departure,Synset('day.n.01'),5,two days later they left,0
3131,3132,Synset('naturalness.n.03'),8,engineers strove to increase the naturalness of recorded music,Synset('likeness.n.01'),7,man created God in his own likeness,0
3132,3133,Synset('capacity.n.03'),5,the gas tank has a capacity of 12 gallons,Synset('volume.n.01'),4,the gas expanded to twice its original volume,0
3133,3134,Synset('shock.n.02'),9,the armies met in the shock of battle,Synset('conflict.n.01'),7,the harder the conflict the more glorious the triumph,0
3134,3135,Synset('fastidiousness.n.01'),6,neatness and fastidiousness of dress,Synset('squeamishness.n.02'),7,the program was withdrawn because of the squeamishness of some viewers,1
3137,3138,Synset('smell.n.01'),9,she loved the smell of roses,Synset('incense.n.02'),11,incense filled the room,1
3140,3141,Synset('dust.n.01'),8,the furniture was covered with dust,Synset('chalk_dust.n.01'),9,chalk dust covered the teacher's hands,1
3141,3142,Synset('extent.n.02'),6,the vast extent of the desert,Synset('area.n.06'),7,the area of a rectangle,1
3142,3143,Synset('galvanization.n.02'),11,the unexpected news produced a kind of galvanization of the whole team,Synset('arousal.n.01'),9,the purpose of art is the arousal of emotions,0
